,default_riesgo,ingreso_anual,edad,n_transacciones,segmento_cliente,region,score,cliente_riesgoso
1304,0,522400,35,19,Bronze,Norte,-0.1651053395061915,NO
1305,1,554600,58,14,Gold,Centro,0.7415072509699083,YES
1306,0,501100,27,17,Bronze,Norte,-0.0169213658165546,NO
1307,0,187000,55,19,Silver,Centro,-0.0040522383526931,NO
1308,0,524100,39,23,Gold,Norte,0.1204001130085651,NO
1309,0,831900,43,20,Silver,Norte,-0.0456994038556459,NO
1310,0,446000,48,14,Gold,Centro,-0.0252123158772076,NO
1311,1,390800,34,17,Bronze,Norte,0.7021973295963215,YES
1312,0,556000,49,20,Silver,Centro,-0.1839992249413632,NO
1313,0,546900,18,17,Silver,Centro,-0.0266063655762003,NO
1314,0,678900,33,17,Bronze,Sur,-0.2485794912286183,NO
1315,0,311300,31,23,Silver,Centro,-0.0585521561895739,NO
1316,0,609700,27,24,Bronze,Centro,0.0855189053392827,NO
1317,0,588600,38,22,Silver,Centro,0.0447266558251069,NO
1318,0,478700,44,24,Gold,Centro,-0.0594820310454076,NO
1319,0,550800,47,19,Bronze,Sur,0.0040798218223812,NO
1320,0,654400,42,20,Bronze,Sur,-0.1074989567130405,NO
1321,0,630800,33,20,Silver,Sur,-0.000234340314952,NO
1322,1,328500,44,22,Silver,Sur,0.993032028549251,YES
1323,0,623000,41,22,Gold,Norte,0.1845801320371931,NO
1324,1,490300,49,16,Silver,Centro,0.7052622130017261,YES
1325,0,510900,48,21,Bronze,Sur,0.0160144164915374,NO
1326,0,511000,40,21,Silver,Centro,-0.0979565314634551,NO
1327,0,477500,31,32,Gold,Sur,-0.080178910795105,NO
1328,0,678800,33,16,Silver,Centro,0.0362184322104694,NO
1329,0,487400,35,22,Silver,Norte,-0.0524892565636485,NO
1330,0,332100,37,20,Bronze,Sur,0.0904149594851582,NO
1331,0,441000,43,28,Bronze,Norte,0.1569685680977757,NO
1332,0,526800,47,26,Bronze,Norte,0.0332620784781038,NO
1333,1,684400,39,25,Silver,Centro,0.7101737205839926,YES
1334,1,590500,40,21,Gold,Sur,0.5319220375089347,YES
1335,0,372400,41,20,Silver,Norte,0.074761024527205,NO
1336,0,872800,35,24,Bronze,Centro,-0.1143671301539058,NO
1337,0,539700,31,28,Bronze,Centro,-0.0418009128633419,NO
1338,0,691300,22,15,Bronze,Centro,0.0959575892385135,NO
1339,0,477200,33,16,Silver,Norte,0.1029758164309032,NO
1340,0,580000,45,21,Silver,Centro,-0.0466507527350117,NO
1341,0,625900,33,8,Bronze,Centro,-0.0408915534919986,NO
1342,1,682700,38,25,Silver,Centro,0.6300681126743328,YES
1343,0,658600,45,18,Bronze,Norte,-0.119785374532591,NO
1344,0,630800,45,22,Bronze,Centro,-0.0634795482104241,NO
1345,0,452700,29,22,Bronze,Norte,-0.1613130018914688,NO
1346,0,414200,50,19,Bronze,Centro,0.0683062581508265,NO
1347,0,549900,51,15,Bronze,Norte,0.0394523605161875,NO
1348,1,640000,29,13,Bronze,Norte,0.7560529284870512,YES
1349,0,466600,32,12,Gold,Sur,-0.0954404050575142,NO
1350,1,659800,52,20,Silver,Sur,0.5804929436484944,YES
1351,0,717900,39,12,Silver,Sur,0.005351427431356,NO
1352,0,362600,18,22,Gold,Norte,0.0064102564950225,NO
1353,0,374500,26,17,Bronze,Centro,-0.0147269827512945,NO
1354,0,478900,38,28,Gold,Centro,-0.0289483269187849,NO
1355,1,546100,28,24,Bronze,Norte,0.8710775777694386,YES
1356,1,421300,36,24,Silver,Centro,0.7426025011792978,YES
1357,0,702800,40,16,Silver,Norte,0.1970678391466491,NO
1358,0,563600,55,24,Bronze,Centro,0.1268965025431633,NO
1359,0,505900,37,21,Platinum,Norte,0.1703270926017345,NO
1360,1,284600,51,14,Bronze,Sur,0.5925537233643997,YES
1361,0,302600,54,17,Bronze,Sur,0.0593170990998029,NO
1362,0,542200,54,31,Bronze,Centro,-0.0431765488993373,NO
1363,0,180100,43,14,Bronze,Centro,-0.1663386711359533,NO
1364,0,651900,20,12,Bronze,Centro,0.1496003169555526,NO
1365,0,476300,45,15,Bronze,Centro,-0.0293692525705629,NO
1366,0,986500,50,26,Bronze,Sur,-0.1055101630266684,NO
1367,1,846200,39,27,Gold,Sur,0.6585436136751306,YES
1368,0,472800,57,19,Bronze,Norte,-0.0796224122773819,NO
1369,0,484000,49,12,Bronze,Centro,-0.0693697967616667,NO
1370,1,649300,46,22,Silver,Sur,0.677839660981735,YES
1371,0,755500,51,18,Platinum,Norte,0.1730815193044743,NO
1372,1,254300,43,16,Bronze,Norte,0.6333682783455374,YES
1373,0,232000,18,17,Bronze,Norte,0.165927066421919,NO
1374,0,406700,35,29,Platinum,Sur,0.0848836795979521,NO
1375,1,587400,52,32,Bronze,Norte,0.7396271563586085,YES
1376,0,574500,32,25,Silver,Centro,0.0748120032251875,NO
1377,0,660500,38,18,Bronze,Norte,0.0013655663837457,NO
1378,0,320000,30,21,Gold,Norte,0.1286050103863426,NO
1379,0,152600,58,22,Platinum,Sur,0.05669802632671,NO
1380,0,628700,57,11,Gold,Norte,-0.1664665985025513,NO
1381,0,375800,31,19,Bronze,Sur,0.0296251931889965,NO
1382,1,197200,41,26,Silver,Sur,0.7783973142992615,YES
1383,0,521800,33,21,Bronze,Centro,-0.0289001218601217,NO
1384,0,619000,46,17,Gold,Norte,0.0126255872713932,NO
1385,0,481700,45,20,Gold,Centro,-0.0612857994674407,NO
1386,0,431300,48,22,Silver,Centro,-0.137762565606356,NO
1387,0,476100,43,15,Silver,Norte,-0.155037687093124,NO
1388,1,444400,69,12,Bronze,Norte,0.5462932012931137,YES
1389,0,297800,30,27,Silver,Sur,0.0669044742470532,NO
1390,0,392800,23,22,Silver,Norte,-0.2490281708376328,NO
1391,0,578200,36,22,Bronze,Sur,-0.0666479926963481,NO
1392,0,548300,24,16,Bronze,Centro,-0.0765653285245377,NO
1393,0,525200,25,20,Bronze,Centro,-0.0282159535987464,NO
1394,0,350700,30,20,Gold,Sur,-0.1856431549936202,NO
1395,0,472800,31,32,Gold,Norte,0.0403888094740618,NO
1396,0,173400,30,24,Platinum,Norte,-0.1273161394159899,NO
1397,0,526800,45,21,Silver,Sur,0.1132405540709269,NO
1398,0,714300,35,18,Silver,Centro,-0.0621765687588832,NO
1399,0,278900,38,14,Bronze,Sur,-0.009561302341192,NO
1400,0,412100,49,21,Platinum,Norte,0.0003773856555206,NO
1401,0,549400,32,18,Silver,Norte,0.0244241052860572,NO
1402,0,687900,37,34,Silver,Sur,0.0037014377496142,NO
1403,0,432800,44,15,Silver,Norte,-0.0427110548732631,NO
1404,0,396200,21,23,Gold,Centro,0.0343048530694043,NO
1405,0,204700,18,31,Bronze,Sur,0.0466147130494954,NO
1406,0,515500,43,23,Bronze,Centro,-0.076513466710962,NO
1407,0,806300,45,23,Silver,Centro,0.0426367818973557,NO
1408,0,541600,61,17,Gold,Sur,0.1191720302401696,NO
1409,1,496700,42,24,Silver,Sur,0.7705894196104552,YES
1410,0,548300,48,21,Silver,Norte,0.0932375241647187,NO
1411,0,498300,38,25,Bronze,Norte,0.0171920848907445,NO
1412,0,378000,43,25,Silver,Sur,-0.0936150446074879,NO
1413,0,623500,57,15,Silver,Sur,-0.0809644459703645,NO
1414,0,533900,19,17,Silver,Norte,0.0319887967854411,NO
1415,1,502600,44,18,Bronze,Norte,0.794276372515231,YES
1416,0,353700,61,22,Gold,Norte,0.2785911913994056,NO
1417,0,695500,43,22,Silver,Sur,0.0981821944438603,NO
1418,0,599700,57,22,Gold,Sur,-0.1170435757497502,NO
1419,1,417100,34,23,Bronze,Norte,0.6232727427640017,YES
1420,0,650300,40,22,Bronze,Centro,0.2278517315955998,NO
1421,0,425400,40,19,Gold,Centro,-0.0214388931976778,NO
1422,0,382700,18,23,Bronze,Norte,0.0047514634761288,NO
1423,0,386000,28,17,Silver,Sur,-0.0960416920409228,NO
1424,1,234300,29,23,Silver,Sur,0.8565103405574244,YES
1425,1,570700,48,18,Gold,Centro,0.7500333207320625,YES
1426,0,225300,49,20,Bronze,Norte,-0.0774601347885311,NO
1427,1,315700,43,20,Bronze,Centro,0.6006174711142729,YES
1428,0,188700,48,22,Gold,Centro,0.0307203945897872,NO
1429,1,487100,38,14,Silver,Norte,0.7044206174880452,YES
1430,0,477500,52,19,Bronze,Centro,0.0832110217221127,NO
1431,0,451000,40,26,Bronze,Sur,0.0546968473127199,NO
1432,0,343600,41,26,Platinum,Centro,-0.0264480348768622,NO
1433,0,324200,37,13,Bronze,Norte,-0.0543801595461366,NO
1434,0,569700,47,23,Silver,Sur,-0.0159942148298833,NO
1435,0,417400,36,20,Silver,Sur,-0.0550680846656762,NO
1436,0,547500,50,17,Gold,Centro,-0.0130195532804761,NO
1437,0,367200,29,15,Gold,Sur,0.0016440928619381,NO
1438,0,527200,29,24,Silver,Norte,-0.0897930893380057,NO
1439,0,695500,47,22,Bronze,Centro,0.063067986209788,NO
1440,1,587900,39,28,Gold,Sur,0.662957228553033,YES
1441,0,438100,35,17,Silver,Norte,-0.0841884350285343,NO
1442,0,538600,49,12,Gold,Centro,-0.0351607428281868,NO
1443,0,463900,34,13,Silver,Norte,0.0242258156620286,NO
1444,1,501200,38,26,Silver,Sur,0.7083038199813303,YES
1445,0,451200,54,21,Bronze,Centro,0.0422118114904462,NO
1446,0,475400,55,17,Silver,Centro,0.0898346125075529,NO
1447,0,531800,56,19,Bronze,Sur,0.1304940204008033,NO
1448,1,351000,37,20,Bronze,Norte,0.7285486162688053,YES
1449,0,347600,52,13,Bronze,Sur,-0.1069402387235496,NO
1450,0,291700,31,15,Bronze,Centro,-0.02691108025303,NO
1451,0,260000,31,23,Bronze,Centro,-0.1004318384383008,NO
1452,1,317400,18,20,Bronze,Sur,0.8696854073712281,YES
1453,0,523900,57,25,Gold,Norte,0.1987400882527163,NO
1454,0,366100,31,19,Bronze,Sur,0.0650311197496342,NO
1455,1,577000,39,28,Silver,Norte,0.785845884263903,YES
1456,0,505200,31,17,Bronze,Norte,0.0250943193236659,NO
1457,0,204700,47,18,Silver,Centro,0.0366055915460791,NO
1458,0,598200,36,12,Silver,Norte,-0.1597454218329122,NO
1459,0,621600,27,16,Platinum,Centro,-0.007393236525691,NO
1460,0,350900,44,19,Gold,Norte,-0.0881153062346259,NO
1461,0,563000,26,20,Silver,Norte,0.028135653753837,NO
1462,0,371500,32,20,Gold,Centro,-0.0059609845388534,NO
1463,0,514700,19,13,Bronze,Norte,0.1946821962346114,NO
1464,1,310300,26,16,Silver,Sur,0.7916627688722842,YES
1465,0,231000,42,29,Bronze,Norte,0.0284511982521644,NO
1466,1,442600,20,20,Bronze,Centro,0.6733060312860374,YES
1467,0,481400,25,25,Bronze,Centro,0.1676021458759929,NO
1468,1,440300,40,24,Silver,Sur,0.697004535387347,YES
1469,0,322400,35,20,Silver,Norte,0.0331673961635277,NO
1470,0,440000,60,15,Gold,Sur,0.0042249604426835,NO
1471,0,540400,58,19,Silver,Norte,-0.0404153905707322,NO
1472,1,493300,31,20,Bronze,Sur,0.703650622238552,YES
1473,0,527400,46,23,Silver,Centro,-0.1961966850678316,NO
1474,0,399500,47,30,Gold,Centro,-0.1547706401241187,NO
1475,0,675800,34,27,Gold,Sur,0.0349630541669627,NO
1476,0,323600,25,20,Silver,Norte,0.1568199690527486,NO
1477,0,573100,40,15,Gold,Norte,0.0348221104144168,NO
1478,0,677300,38,15,Gold,Centro,-0.0720368854896654,NO
1479,0,572100,36,15,Bronze,Norte,-0.1442853754067335,NO
1480,0,469600,44,24,Bronze,Sur,0.0784527260475638,NO
1481,0,420800,32,27,Bronze,Sur,-0.0567195151015101,NO
1482,0,655400,28,23,Bronze,Norte,0.064323541855256,NO
1483,0,286600,41,19,Silver,Centro,0.0389865158065717,NO
1484,0,354500,44,12,Platinum,Centro,0.0478300392254689,NO
1485,0,440400,28,24,Silver,Centro,0.0033601707353555,NO
1486,0,685600,49,24,Silver,Centro,0.0383644384969641,NO
1487,0,557000,22,16,Silver,Centro,-0.0119454401256335,NO
1488,0,354800,34,24,Bronze,Sur,-0.0635306534368203,NO
1489,0,453500,37,25,Bronze,Norte,-0.0963499060516051,NO
1490,0,407900,34,20,Silver,Sur,-0.2385008797970979,NO
1491,0,393500,34,15,Silver,Centro,-0.0181109562404509,NO
1492,0,646800,59,12,Platinum,Centro,0.1519378182951953,NO
1493,0,294200,31,20,Bronze,Norte,0.0730080092537597,NO
1494,0,741300,64,14,Gold,Norte,0.0227709118475958,NO
1495,0,624200,44,16,Bronze,Norte,-0.0734004994289151,NO
1496,0,663600,41,16,Silver,Sur,0.0997339225759077,NO
1497,0,430600,45,22,Silver,Norte,-0.0119309311803024,NO
1498,0,477500,65,24,Bronze,Sur,0.1574934313789058,NO
1499,1,285000,30,14,Bronze,Centro,0.6018912736705319,YES
1500,0,421300,29,26,Bronze,Sur,-0.0749969527972656,NO
1501,0,574000,32,14,Bronze,Norte,-0.0847269944219628,NO
1502,0,694400,40,22,Silver,Sur,-0.1482118370434013,NO
1503,0,333900,23,19,Bronze,Sur,-0.0937044685191762,NO
1504,0,445200,40,17,Silver,Sur,0.0103216259765917,NO
1505,0,477300,57,14,Bronze,Norte,-0.0712201024850627,NO
1506,0,290600,42,14,Gold,Sur,-0.3856375329240597,NO
1507,0,588700,37,18,Gold,Norte,0.1074273297420121,NO
1508,0,391400,34,18,Gold,Sur,-0.1684093729347405,NO
1509,0,470700,49,15,Silver,Sur,0.0589228284886637,NO
1510,0,432200,32,15,Bronze,Sur,0.0031214589669564,NO
1511,0,381600,58,14,Gold,Norte,0.2117372816420342,NO
1512,1,498900,59,17,Bronze,Norte,0.799695748152262,YES
1513,0,467700,43,13,Bronze,Norte,-0.0504604595484974,NO
1514,0,444200,40,30,Bronze,Centro,-0.0702063562355312,NO
1515,0,390700,50,22,Silver,Norte,0.1502727680799285,NO
1516,0,547900,51,12,Silver,Sur,-0.1475871097101412,NO
1517,1,748000,32,26,Silver,Centro,0.7190879935918708,YES
1518,0,521000,35,24,Silver,Norte,-0.0131120463249672,NO
1519,1,649400,27,25,Bronze,Norte,0.6656773931295323,YES
1520,0,291500,44,17,Gold,Centro,0.0353513984448425,NO
1521,1,523700,47,29,Silver,Centro,0.7189559860508675,YES
1522,0,335400,27,17,Silver,Norte,0.0457400742791744,NO
1523,0,278500,35,25,Silver,Centro,0.0138975652363283,NO
1524,0,389100,27,18,Bronze,Sur,0.0417681405017247,NO
1525,0,678800,31,13,Bronze,Sur,0.0093365192931594,NO
1526,0,642500,46,20,Silver,Sur,-0.0659426887216314,NO
1527,0,536500,33,28,Bronze,Norte,0.0004001260236595,NO
1528,0,270100,37,24,Bronze,Sur,-0.071438655970402,NO
1529,0,470600,24,20,Gold,Centro,-0.078037660473085,NO
1530,0,545300,42,24,Silver,Sur,-0.0336150002717751,NO
1531,0,526300,40,21,Silver,Centro,-0.0119423160735842,NO
1532,0,223400,33,21,Silver,Sur,0.003522530634781,NO
1533,0,366500,38,21,Platinum,Centro,0.091637882736333,NO
1534,0,490400,42,23,Bronze,Sur,-0.0498464082540843,NO
1535,0,580400,32,33,Gold,Sur,0.019685192647482,NO
1536,0,170600,25,30,Silver,Sur,0.0118027713943818,NO
1537,0,475700,58,22,Bronze,Centro,-0.0608628287466065,NO
1538,0,521500,34,18,Bronze,Centro,0.0073740786206544,NO
1539,0,627400,39,23,Silver,Sur,0.1002721415177313,NO
1540,0,603900,50,21,Silver,Centro,0.01865062168834,NO
1541,0,587400,70,28,Bronze,Centro,0.0226583929027308,NO
1542,0,380000,28,23,Silver,Norte,-0.0705328330942667,NO
1543,0,213800,44,22,Silver,Sur,0.1968858851204876,NO
1544,1,441000,33,17,Silver,Centro,0.6351643629677498,YES
1545,0,650200,35,18,Gold,Centro,-0.1667783460547477,NO
1546,0,709000,33,27,Gold,Centro,0.0860184120218076,NO
1547,0,606600,29,26,Silver,Centro,-0.0114817039648425,NO
1548,0,564400,40,18,Platinum,Norte,-0.0303041820947075,NO
1549,0,556900,25,15,Bronze,Centro,-0.0545553780411527,NO
1550,1,416600,49,23,Bronze,Centro,0.8871714624315837,YES
1551,0,480500,41,16,Bronze,Norte,0.0354590278604682,NO
1552,0,750400,44,21,Silver,Sur,0.0549751221645084,NO
1553,1,358600,35,13,Silver,Sur,0.7162615623582267,YES
1554,0,742200,36,18,Silver,Norte,0.0270049613445196,NO
1555,0,451700,43,17,Bronze,Sur,0.1398624610559414,NO
1556,0,698800,28,12,Bronze,Sur,-0.0250854661227695,NO
1557,0,289000,36,12,Gold,Norte,-0.1456937545520729,NO
1558,0,587900,31,16,Gold,Centro,0.0868054654227776,NO
1559,1,389500,31,16,Silver,Norte,0.7496701612242391,YES
1560,0,287700,19,23,Silver,Norte,0.0107979812885042,NO
1561,0,532800,53,24,Silver,Norte,0.0470753241547786,NO
1562,0,651400,33,18,Bronze,Norte,-0.0370744220294174,NO
1563,0,373300,52,26,Silver,Norte,0.0020692582854259,NO
1564,0,275100,51,28,Silver,Centro,-0.0131700253859909,NO
1565,0,486200,27,28,Silver,Sur,-0.0591488257070916,NO
1566,0,486900,29,13,Bronze,Norte,0.1189172783105002,NO
1567,0,582200,66,19,Platinum,Centro,-0.14122586274178,NO
1568,0,642400,58,20,Gold,Norte,0.2360882171812967,NO
1569,0,491100,40,31,Bronze,Centro,0.0877362209206475,NO
1570,0,778300,43,26,Silver,Sur,-0.1777975534702351,NO
1571,0,533600,34,20,Gold,Centro,-0.0224166329490929,NO
1572,0,448000,44,19,Bronze,Centro,-0.0168545915903557,NO
1573,1,258300,33,25,Silver,Sur,0.7391886628942111,YES
1574,0,460600,20,11,Silver,Sur,-0.098937827073972,NO
1575,0,449500,27,24,Silver,Centro,0.0032025343368217,NO
1576,0,644000,40,21,Gold,Norte,-0.0121119398122646,NO
1577,0,569400,29,26,Bronze,Norte,-0.0737618362573438,NO
1578,0,323100,39,18,Bronze,Sur,-0.0876752231471232,NO
1579,0,525800,29,15,Bronze,Norte,0.0918804646702357,NO
1580,0,600700,32,19,Bronze,Sur,-0.1696582540042593,NO
1581,0,729200,49,20,Silver,Centro,0.0477878936096051,NO
1582,0,633100,42,21,Silver,Centro,0.0797510306878124,NO
1583,0,614100,40,17,Bronze,Norte,-0.0218558338338416,NO
1584,1,509000,49,16,Silver,Sur,0.7052372839724995,YES
1585,0,558200,45,20,Silver,Norte,0.1163494999697381,NO
1586,0,687400,54,22,Bronze,Norte,-0.0704851510724057,NO
1587,0,300100,35,23,Silver,Centro,-0.0601652428889123,NO
1588,0,447600,36,20,Silver,Norte,-0.0495483681099308,NO
1589,0,384100,27,19,Silver,Centro,0.1165325599223281,NO
1590,0,556900,36,24,Bronze,Sur,0.1292293746884707,NO
1591,1,684500,50,20,Silver,Norte,0.560410976553638,YES
1592,0,410500,53,18,Platinum,Centro,0.1006240747311636,NO
1593,0,141500,50,14,Silver,Norte,0.0818908306347284,NO
1594,0,438200,22,20,Bronze,Sur,0.1553594810449827,NO
1595,0,637000,51,19,Silver,Norte,0.0385108032126379,NO
1596,0,580600,22,24,Bronze,Norte,-0.0044260120278576,NO
1597,0,564200,49,21,Silver,Centro,0.1145216686571659,NO
1598,0,458000,36,25,Bronze,Sur,0.0698903791501765,NO
1599,1,308100,47,20,Bronze,Sur,0.9244898414148726,YES
1600,0,577300,27,15,Silver,Sur,0.0958707844961828,NO
1601,0,374900,52,13,Bronze,Norte,0.0153547976423915,NO
1602,0,827600,25,24,Silver,Centro,-0.1174104380376171,NO
1603,0,585600,33,20,Bronze,Norte,-0.0580917177194118,NO
1604,0,412900,30,18,Bronze,Norte,-0.1435954978028016,NO
1605,0,408300,22,22,Gold,Norte,-0.0215062036060863,NO
1606,0,486100,41,20,Gold,Sur,0.0926067593232845,NO
1607,0,464100,58,16,Bronze,Centro,-0.0003671088480515,NO
1608,0,667500,67,24,Silver,Sur,0.1021725268760072,NO
1609,0,528000,41,26,Bronze,Norte,0.0337573733439013,NO
1610,1,390300,51,18,Silver,Norte,0.6596907710245989,YES
1611,0,783600,42,19,Silver,Centro,0.0087625155169963,NO
1612,0,507400,45,18,Bronze,Sur,0.0472096691055096,NO
1613,0,615300,37,22,Silver,Norte,0.0139223398463615,NO
1614,0,408800,42,26,Bronze,Norte,0.0150684228851913,NO
1615,0,554500,45,15,Bronze,Centro,-0.0769050107586706,NO
1616,1,546700,34,21,Gold,Norte,0.6567023734757783,YES
1617,0,216600,39,17,Silver,Sur,0.2258460796154644,NO
1618,0,802300,39,23,Silver,Sur,0.1228466490423542,NO
1619,0,693600,48,20,Silver,Norte,-0.1473840896809715,NO
1620,0,440400,29,24,Silver,Norte,-0.2366968957506361,NO
1621,0,334700,39,24,Silver,Norte,0.0076192421448722,NO
1622,0,552100,59,26,Bronze,Centro,0.089347289442599,NO
1623,1,513000,52,25,Silver,Centro,0.6480058162577792,YES
1624,0,553400,53,16,Silver,Sur,0.1021658728197938,NO
1625,0,528700,40,18,Silver,Sur,0.0059654565007084,NO
1626,0,575900,43,20,Silver,Norte,-0.0163061279726974,NO
1627,0,717100,50,22,Bronze,Norte,0.0756115176175181,NO
1628,0,585200,56,18,Silver,Norte,-0.0531875792902269,NO
1629,0,342600,20,14,Bronze,Centro,-0.0286706321803653,NO
1630,0,704400,27,14,Silver,Centro,0.0670167262130463,NO
1631,0,746100,53,22,Silver,Norte,-0.0031395937066024,NO
1632,0,972800,37,20,Gold,Norte,0.1908776273377735,NO
1633,0,331500,33,15,Silver,Sur,0.0693825412856018,NO
1634,1,536400,27,15,Gold,Centro,0.7628813828332761,YES
1635,0,187700,34,19,Silver,Norte,-0.0049504646065068,NO
1636,0,583000,26,20,Platinum,Centro,0.0874754676709606,NO
1637,0,417800,61,23,Silver,Norte,-0.0322607772801646,NO
1638,1,788500,40,24,Platinum,Norte,0.7282377751199515,YES
1639,1,383800,39,18,Bronze,Sur,0.6083706952995439,YES
1640,0,246600,46,30,Bronze,Sur,0.1039441392230591,NO
1641,0,429300,50,25,Silver,Sur,0.0290604697261791,NO
1642,0,203700,49,24,Platinum,Norte,0.1982513063697876,NO
1643,0,612700,51,15,Silver,Sur,0.2392298383669758,NO
1644,0,190200,34,14,Bronze,Norte,0.0763319451433147,NO
1645,0,504300,37,16,Silver,Centro,0.0068425311207903,NO
1646,0,188300,48,20,Silver,Centro,-0.0946064512125568,NO
1647,0,452000,35,27,Bronze,Norte,0.0904749803258824,NO
1648,0,746500,40,21,Silver,Sur,0.0210284563895228,NO
1649,0,554100,44,17,Platinum,Sur,0.0538034839154462,NO
1650,0,370500,48,19,Gold,Centro,0.1729787387456243,NO
1651,0,495300,22,21,Bronze,Norte,-0.0824423288663346,NO
1652,0,502700,47,20,Bronze,Norte,-0.0924304168481336,NO
1653,0,570900,38,28,Bronze,Norte,-0.023642593837068,NO
1654,0,295000,47,15,Bronze,Centro,0.0821201149751823,NO
1655,1,588900,48,21,Bronze,Centro,0.7554867240214488,YES
1656,0,94300,56,18,Gold,Sur,-0.0895688511695772,NO
1657,0,405500,54,27,Bronze,Norte,0.0756552900702482,NO
1658,0,426800,53,21,Gold,Norte,-0.1201212818893263,NO
1659,0,595000,54,33,Gold,Norte,-0.0837741674348857,NO
1660,0,503400,43,15,Bronze,Norte,-0.0115457317189189,NO
1661,0,289200,40,20,Platinum,Centro,-0.055343124597522,NO
1662,1,352300,49,26,Silver,Sur,0.7889859488650934,YES
1663,0,529800,47,26,Silver,Centro,0.0286378483001094,NO
1664,1,488100,37,24,Bronze,Sur,0.876556117762726,YES
1665,1,413100,44,14,Silver,Norte,0.6752814634645585,YES
1666,0,427900,40,19,Bronze,Norte,-0.0122202151040743,NO
1667,1,604400,31,16,Silver,Norte,0.8210382609061763,YES
1668,0,422300,53,20,Bronze,Norte,-0.0090920803123795,NO
1669,0,486800,41,19,Silver,Norte,0.1494005247707545,NO
1670,0,825500,60,20,Bronze,Centro,0.0540828210384491,NO
1671,1,286400,24,23,Bronze,Sur,0.464721353011464,YES
1672,1,222200,34,21,Silver,Centro,0.8177570414149464,YES
1673,0,617500,40,28,Silver,Norte,0.0912726813119808,NO
1674,0,398200,51,16,Silver,Sur,0.0951332606110544,NO
1675,0,452300,44,20,Bronze,Sur,-0.1910978378545258,NO
1676,0,382800,43,25,Gold,Norte,-0.0662989961271047,NO
1677,0,461000,29,17,Silver,Sur,-0.0588704833556769,NO
1678,0,739800,28,20,Bronze,Centro,-0.0841121367560392,NO
1679,0,620300,43,26,Silver,Centro,0.1741922531893938,NO
1680,0,629300,26,19,Silver,Centro,-0.0011767837823633,NO
1681,1,287600,35,23,Bronze,Centro,0.6963439057370829,YES
1682,0,327300,45,13,Silver,Sur,0.0552008310315778,NO
1683,0,74100,30,19,Gold,Centro,0.0569301667889382,NO
1684,0,378600,56,22,Silver,Sur,-0.3334892710625829,NO
1685,1,643500,52,16,Bronze,Norte,0.6353642462850636,YES
1686,1,577500,24,17,Gold,Centro,0.5587211422208722,YES
1687,0,466800,31,19,Bronze,Norte,0.0400306093154819,NO
1688,0,496700,18,29,Gold,Centro,-0.0288892414334047,NO
1689,0,396700,32,12,Bronze,Norte,0.0015387564501268,NO
1690,0,530700,48,17,Silver,Norte,-0.2078519748890523,NO
1691,0,614900,36,16,Silver,Norte,-0.0309852224690498,NO
1692,0,257600,45,20,Bronze,Norte,0.1115130251832815,NO
1693,0,544900,25,21,Gold,Norte,0.1409449483102167,NO
1694,0,639900,48,19,Silver,Sur,0.0718863419540699,NO
1695,0,437700,34,18,Bronze,Sur,-0.1335465293448119,NO
1696,0,605100,40,17,Silver,Centro,0.1259401802992123,NO
1697,0,922200,39,18,Silver,Sur,0.0724002255000015,NO
1698,1,484300,27,20,Bronze,Norte,0.6882810965935461,YES
1699,0,559000,28,22,Platinum,Sur,-0.2025036314509744,NO
1700,1,389300,50,19,Gold,Sur,0.7953594950662517,YES
1701,0,527200,44,25,Bronze,Norte,-0.0592166329983379,NO
1702,0,569000,51,23,Silver,Sur,0.0346165821054781,NO
1703,0,529200,43,19,Bronze,Norte,0.0068393860636662,NO
1704,0,347000,41,15,Gold,Sur,0.1538394984438278,NO
1705,0,531000,23,16,Gold,Norte,-0.0125366985997508,NO
1706,0,719300,37,16,Bronze,Centro,-0.0015113590085947,NO
1707,0,567300,40,24,Gold,Sur,0.157861539047863,NO
1708,0,644300,60,21,Silver,Centro,-0.0658222243750188,NO
1709,0,464400,47,25,Bronze,Norte,0.0814322851407777,NO
1710,0,612500,55,23,Gold,Norte,-0.0198615722878464,NO
1711,0,541900,46,20,Silver,Centro,-0.1002541962004929,NO
1712,0,357400,33,20,Silver,Norte,0.0001160986720872,NO
1713,0,547800,41,21,Silver,Norte,0.0691705113607987,NO
1714,0,351200,42,17,Bronze,Norte,0.1353709839976511,NO
1715,1,405100,31,14,Bronze,Norte,0.8474693985345683,YES
1716,0,528400,36,23,Gold,Norte,-0.0294764074225532,NO
1717,0,544600,38,22,Silver,Norte,-0.0987249232032213,NO
1718,1,321600,56,14,Gold,Norte,0.668126110042252,YES
1719,0,658100,19,15,Bronze,Norte,-0.1181530753330155,NO
1720,0,585800,52,18,Silver,Centro,-0.0217386199416505,NO
1721,0,394300,31,24,Platinum,Sur,-0.0341665283619758,NO
1722,0,269400,26,23,Bronze,Norte,0.0727490204156765,NO
1723,0,478300,52,25,Bronze,Centro,-0.2205935179914378,NO
1724,0,433100,47,21,Silver,Norte,-0.0733607946086639,NO
1725,0,517000,53,19,Bronze,Sur,-0.0725518304441915,NO
1726,0,445500,48,19,Bronze,Norte,0.1187127252408025,NO
1727,1,198900,61,22,Gold,Centro,0.5886155622598983,YES
1728,0,441700,46,13,Platinum,Centro,0.0226657359648993,NO
1729,0,454200,38,12,Silver,Sur,-0.0128128414419781,NO
